danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,title
0.748,0.961,11,-6.916,0,0.0531,0.000536,0.827,0.378,0.212,148.035,416757,3,psytrance,Psytrance 2020
0.579,0.959,9,-6.496,1,0.0497,2.60E-05,0.751,0.265,0.464,144.983,628966,4,psytrance,Psytrance: From Full on to Forrest Trance
0.658,0.889,0,-5.135,1,0.057,0.000313,0.635,0.114,0.379,141.024,468068,4,psytrance,Psy Trance Full-on Morning
0.71,0.847,11,-5.079,0,0.0881,0.00465,0.768,0.102,0.291,140.013,348857,4,psytrance,Psytrance New Releases 2020
0.621,0.929,7,-6.944,1,0.0398,0.00138,0.766,0.104,0.343,139.993,626780,4,psytrance,PsyTrance 2019 By GMR
0.569,0.951,7,-8.518,1,0.0527,0.000145,0.867,0.134,0.394,148.012,407040,4,psytrance,Psytrance New Releases 2020
0.582,0.894,11,-8.92,0,0.0438,0.01,0.798,0.0969,0.367,145.027,467769,4,psytrance,Psytrance: From Full on to Forrest Trance
0.636,0.571,9,-13.205,0,0.0388,0.0434,0.716,0.145,0.296,135.064,470053,4,psytrance,Psytrance New Releases 2020
0.642,0.89,7,-6.313,1,0.0451,0.00083,0.839,0.146,0.0782,139.993,457714,4,psytrance,Psytrance 2020
0.732,0.623,5,-6.084,0,0.0817,0.0278,0.786,0.0994,0.0455,139.983,408000,4,psytrance,"Psy, Goa, Full on Trance"
0.589,0.96,11,-6.102,0,0.0552,0.000606,0.745,0.453,0.179,145.003,483310,4,psytrance,PsyTrance 2020 felipe
0.689,0.851,0,-6.159,1,0.0547,0.0141,0.707,0.108,0.379,140.034,337714,4,psytrance,PsyTrance 2020 felipe
0.499,0.993,11,-6.649,0,0.137,0.000656,0.429,0.101,0.0456,141.972,355233,4,psytrance,PSYTRANCE BANGERS best new 2020
0.693,0.799,7,-6.382,1,0.047,0.0443,0.778,0.13,0.338,137.974,427826,4,psytrance,PSYTRANCE BANGERS best new 2020
0.485,0.853,1,-8.252,1,0.0491,9.48E-06,0.833,0.419,0.088,168.02,414286,4,psytrance,PSYTRANCE BANGERS best new 2020
0.598,0.787,1,-6.758,1,0.0388,0.00336,0.657,0.65,0.0848,142.011,467760,4,psytrance,"Psy, Goa, Full on Trance"
0.657,0.857,9,-7.79,1,0.0954,0.00238,0.817,0.873,0.599,137.995,532174,4,psytrance,Psytrance 2020
0.675,0.855,10,-6.414,1,0.0597,0.000954,0.102,0.151,0.17,135.003,574215,4,psytrance,Psytrance Can
0.676,0.637,2,-7.199,1,0.0676,0.0144,0.822,0.109,0.264,138.024,337391,4,psytrance,PSYTRANCE BANGERS best new 2020
0.597,0.976,7,-6.913,1,0.0462,0.00163,0.748,0.139,0.386,141.996,459065,4,psytrance,PsyTrance 2020 felipe
0.57,0.973,11,-4.453,0,0.0641,3.38E-05,0.508,0.883,0.461,146.021,463959,4,psytrance,Psytrance 2020
0.716,0.994,7,-4.213,1,0.0686,5.82E-05,0.825,0.334,0.0821,134.991,469222,4,psytrance,Best Psytrance 2020
0.59,0.991,11,-4.134,0,0.101,0.00181,0.618,0.0853,0.627,145.006,528000,4,psytrance,"Psy, Goa, Full on Trance"
0.522,0.964,6,-5.231,0,0.0658,0.000211,0.699,0.42,0.221,148.025,480000,4,psytrance,Psytrance Can
0.682,0.968,6,-7.258,0,0.0883,0.000675,0.899,0.109,0.14,136.016,564706,4,psytrance,PsyTrance 2020 felipe
0.622,0.997,6,-6.776,1,0.0648,0.0984,0.569,0.105,0.624,147.993,442040,4,psytrance,"Psy, Goa, Full on Trance"
0.552,0.944,10,-4.803,0,0.0509,0.000148,0.849,0.979,0.376,143.04,510221,4,psytrance,PSYTRANCE BANGERS best new 2020
0.635,0.94,7,-7.218,1,0.047,0.00475,0.834,0.878,0.418,141.994,405983,4,psytrance,Best Psytrance 2020
0.625,0.754,10,-6.254,0,0.0498,0.0015,0.617,0.583,0.451,140.042,260000,4,psytrance,Best of PsyTrance
0.683,0.872,9,-9.084,1,0.176,0.00154,0.806,0.361,0.0661,138.072,460000,4,psytrance,Psytrance Supernova
0.488,0.965,7,-3.046,1,0.0508,0.000117,0.863,0.141,0.113,139.994,349984,4,psytrance,PSYTRANCE BANGERS best new 2020
0.496,0.753,7,-6.578,1,0.147,0.0607,0.82,0.147,0.175,140.013,466540,4,psytrance,PsyTrance 2020 felipe
0.764,0.572,1,-8.008,0,0.0387,0.0566,0.838,0.126,0.154,137.021,571095,4,psytrance,Psytrance New Releases 2020
0.608,0.924,8,-6.67,1,0.0419,4.46E-05,0.671,0.142,0.0393,143.99,415115,4,psytrance,Psytrance 2020
0.62,0.897,6,-9.194,1,0.0338,0.000943,0.836,0.29,0.115,145.001,513277,4,psytrance,Psytrance: From Full on to Forrest Trance
0.752,0.741,10,-7.835,0,0.0467,0.0965,0.662,0.16,0.212,138.025,272609,4,psytrance,PsyTrance 2020 felipe
0.604,0.969,7,-7.138,1,0.0527,0.000147,0.872,0.587,0.0346,142.994,456504,4,psytrance,Psytrance: From Full on to Forrest Trance
0.491,0.978,9,-4.189,1,0.0371,2.74E-05,0.499,0.155,0.436,144.992,498207,4,psytrance,PSYTRANCE BANGERS best new 2020
0.591,0.949,5,-8.122,0,0.0389,8.32E-05,0.638,0.767,0.284,148.014,461492,4,psytrance,Psytrance 2020
0.503,0.994,11,-7.7,0,0.13,0.000196,0.623,0.0883,0.308,144.954,450207,4,psytrance,Psytrance New Releases 2020
0.732,0.641,11,-8.278,0,0.0491,0.0104,0.592,0.132,0.206,135.018,623113,4,psytrance,Psytrance New Releases 2020
0.408,0.748,11,-6.276,0,0.0472,0.00712,0.701,0.147,0.0771,138.017,465985,4,psytrance,Psytrance Can
0.672,0.849,6,-7.665,0,0.0434,0.00207,0.867,0.101,0.0623,142.041,422535,4,psytrance,PSYTRANCE BANGERS best new 2020
0.619,0.977,8,-6.284,1,0.0541,1.96E-05,0.625,0.335,0.713,147.998,444000,4,psytrance,Psytrance: From Full on to Forrest Trance
0.658,0.941,9,-4.791,1,0.0565,0.000287,0.763,0.396,0.228,142.005,534085,4,psytrance,PSYTRANCE BANGERS best new 2020
0.46,0.758,1,-8.551,1,0.0609,0.00401,0.856,0.386,0.0376,136.976,536265,4,psytrance,PSYTRANCE BANGERS best new 2020
0.57,0.95,7,-4.837,1,0.0576,8.28E-05,0.478,0.661,0.268,147.012,491429,4,psytrance,PSYTRANCE BANGERS best new 2020
0.701,0.915,6,-6.805,0,0.0602,0.00015,0.841,0.114,0.0342,137.998,490034,4,psytrance,"Psy, Goa, Full on Trance"
0.651,0.782,2,-6.566,1,0.0323,0.0179,0.0417,0.449,0.0617,128.093,258750,4,psytrance,PSYTRANCE BANGERS best new 2020
0.61,0.945,1,-5.022,1,0.0434,9.36E-05,0.762,0.133,0.206,144.027,460665,4,psytrance,PSYTRANCE BANGERS best new 2020
0.696,0.675,1,-6.522,1,0.0648,0.0173,0.58,0.232,0.165,136.004,419440,4,psytrance,PsyTrance 2020 felipe
0.674,0.947,1,-5.246,1,0.0418,0.000226,0.802,0.366,0.313,141.979,508712,4,psytrance,Psytrance 2020
0.734,0.905,0,-9.054,1,0.0378,0.113,0.906,0.104,0.316,134.968,483413,4,psytrance,"Psy, Goa, Full on Trance"
0.687,0.877,6,-6.787,0,0.046,0.000766,0.86,0.443,0.059,137.996,473043,4,psytrance,PSYTRANCE BANGERS best new 2020
0.637,0.905,7,-6.853,1,0.0461,0.00116,0.852,0.351,0.0398,140.014,489102,4,psytrance,"Psy, Goa, Full on Trance"
0.553,0.978,1,-5.295,1,0.0475,4.25E-05,0.829,0.126,0.127,141.989,473239,4,psytrance,Psytrance New Releases 2020
0.699,0.871,10,-7.93,0,0.0578,0.00325,0.752,0.112,0.111,140.008,467367,4,psytrance,Psytrance: From Full on to Forrest Trance
0.665,0.913,7,-5.863,1,0.0657,0.000371,0.707,0.33,0.28,141.985,457183,3,psytrance,Psytrance: From Full on to Forrest Trance
0.536,0.977,10,-6.174,0,0.0367,0.000185,0.782,0.0866,0.166,146.987,538813,4,psytrance,PSYTRANCE BANGERS best new 2020
0.469,0.912,8,-8.498,1,0.0528,0.00259,0.753,0.111,0.296,145.108,476733,4,psytrance,PSYTRANCE BANGERS best new 2020
0.725,0.814,11,-7.64,0,0.0702,0.058,0.844,0.083,0.296,137.997,386087,4,psytrance,PSYTRANCE BANGERS best new 2020
0.642,0.916,10,-7.337,1,0.0479,0.00011,0.771,0.421,0.155,140.014,437467,4,psytrance,Psytrance: From Full on to Forrest Trance
0.664,0.866,4,-7.422,0,0.0442,0.00183,0.773,0.157,0.0624,137.984,486955,4,psytrance,PSYTRANCE BANGERS best new 2020
0.67,0.746,5,-8.963,1,0.0439,0.000422,0.82,0.569,0.0493,141.985,460000,4,psytrance,PsyTrance 2019 By GMR
0.558,0.857,9,-7.575,1,0.0523,0.000534,0.747,0.159,0.049,145.011,463862,4,psytrance,PsytranceL Full on Progressive (&Goa)
0.628,0.848,7,-9.831,1,0.0405,0.000634,0.653,0.117,0.249,145.992,461920,4,psytrance,Psytrance: From Full on to Forrest Trance
0.565,0.977,7,-5.637,1,0.0607,9.09E-05,0.785,0.275,0.375,144.995,443586,4,psytrance,PsyTrance 2020 felipe
0.609,0.931,6,-5.73,0,0.0684,0.000707,0.818,0.0872,0.334,142.007,436056,4,psytrance,PSYTRANCE BANGERS best new 2020
0.563,0.906,8,-6.629,1,0.0475,0.00156,0.841,0.16,0.141,142.014,446197,4,psytrance,Best Psytrance 2020
0.667,0.858,7,-7.442,1,0.0555,0.00322,0.726,0.199,0.538,138.005,431304,4,psytrance,Best Psytrance 2020
0.59,0.869,8,-8.2,0,0.0568,0.0027,0.86,0.163,0.158,136.027,453560,4,psytrance,PSYTRANCE BANGERS best new 2020
0.518,0.967,1,-6.43,1,0.047,0.000434,0.633,0.116,0.606,146.011,434693,4,psytrance,Psy Trance Full-on Morning
0.678,0.887,7,-5.52,1,0.0427,1.77E-05,0.666,0.141,0.363,145.002,438378,4,psytrance,Psytrance 2020
0.615,0.925,4,-5.32,0,0.0464,1.65E-05,0.838,0.147,0.504,147.984,406964,4,psytrance,Psytrance 2020
0.687,0.852,6,-7.484,0,0.0417,0.319,0.489,0.228,0.548,137.993,350487,4,psytrance,PsyTrance 2020 felipe
0.46,0.758,1,-8.551,1,0.0609,0.00401,0.856,0.386,0.0376,136.976,536265,4,psytrance,Psytrance Can
0.611,0.901,1,-5.377,1,0.0953,4.80E-05,0.881,0.665,0.362,150.998,443840,4,psytrance,Psytrance Can
0.559,0.878,6,-7.245,0,0.0319,0.0119,0.805,0.5,0.222,140.01,435429,4,psytrance,PsyTrance 2019 By GMR
0.725,0.896,7,-8.196,1,0.043,0.00237,0.732,0.116,0.0382,136.022,466111,4,psytrance,PsyTrance 2020/ Progressive PsyTrance Mix
0.622,0.94,11,-5.601,0,0.0638,0.000587,0.713,0.684,0.19,142.993,483357,4,psytrance,PsyTrance 2019 By GMR
0.735,0.587,1,-8.564,0,0.0608,0.00512,0.764,0.0958,0.127,133.997,524776,4,psytrance,Psytrance New Releases 2020
0.672,0.948,9,-7.984,1,0.0513,0.000174,0.838,0.147,0.0394,140.014,487040,4,psytrance,Best Psytrance 2020
0.326,0.972,1,-4.163,1,0.0834,0.00652,0.203,0.143,0.062,137.977,358261,4,psytrance,Best of PsyTrance
0.493,0.992,7,-5.009,1,0.0783,2.38E-05,0.852,0.804,0.52,147.013,457143,4,psytrance,Psytrance: From Full on to Forrest Trance
0.72,0.893,11,-6.928,0,0.0535,1.99E-05,0.761,0.386,0.567,149.983,415312,4,psytrance,Psytrance: From Full on to Forrest Trance
0.682,0.868,7,-7.429,1,0.0459,0.000228,0.841,0.664,0.0384,134.969,504573,4,psytrance,"Psy, Goa, Full on Trance"
0.669,0.993,7,-5.866,1,0.0694,3.56E-05,0.659,0.412,0.534,148.998,422013,4,psytrance,Psytrance: From Full on to Forrest Trance
0.61,0.945,11,-5.837,1,0.0739,7.32E-05,0.928,0.864,0.0665,141.996,470797,4,psytrance,Psytrance: From Full on to Forrest Trance
0.556,0.97,9,-5.076,1,0.0514,5.40E-05,0.61,0.139,0.173,144.999,484966,4,psytrance,PsyTrance 2019 By GMR
0.689,0.851,0,-6.159,1,0.0547,0.0141,0.707,0.108,0.379,140.034,337714,4,psytrance,Psytrance New Releases 2020
0.704,0.773,7,-9.525,1,0.0429,0.00332,0.877,0.107,0.377,136.995,529051,4,psytrance,Psytrance Supernova
0.685,0.965,1,-7.185,1,0.0611,8.18E-05,0.799,0.128,0.386,151.007,402119,4,psytrance,Psytrance: From Full on to Forrest Trance
0.57,0.95,7,-4.837,1,0.0576,8.28E-05,0.478,0.661,0.268,147.012,491429,4,psytrance,"Psy, Goa, Full on Trance"
0.642,0.982,4,-5.049,0,0.0472,1.11E-05,0.771,0.411,0.536,147.009,396735,4,psytrance,Psytrance: From Full on to Forrest Trance
0.676,0.852,6,-7.615,0,0.0594,0.000434,0.822,0.729,0.198,140.02,497714,4,psytrance,"Psy, Goa, Full on Trance"
0.553,0.982,1,-4.414,0,0.118,0.000407,0.774,0.0819,0.443,140.06,387001,4,psytrance,Psytrance New Releases 2020
0.595,0.975,7,-5.845,1,0.0669,5.40E-05,0.808,0.392,0.112,149.988,420625,4,psytrance,Psytrance Can
0.623,0.974,4,-5.827,1,0.0782,0.00332,0.645,0.206,0.423,139.993,382286,4,psytrance,PsytranceL Full on Progressive (&Goa)
0.439,0.668,6,-8.047,0,0.0352,0.0478,0.874,0.0975,0.125,138.019,438261,4,psytrance,PsyTrance 2020 felipe
0.661,0.965,6,-7.906,0,0.0463,7.01E-05,0.742,0.0918,0.419,141.994,515472,4,psytrance,Psytrance Can
0.716,0.903,5,-6.394,0,0.055,0.00885,0.874,0.0907,0.037,137.994,433043,4,psytrance,PSYTRANCE BANGERS best new 2020
0.626,0.94,6,-4.139,1,0.0575,0.000296,0.896,0.109,0.0375,138.022,434783,4,psytrance,PSYTRANCE BANGERS best new 2020
0.681,0.978,8,-4.778,1,0.049,0.000153,0.767,0.478,0.191,141.987,480000,4,psytrance,Psytrance New Releases 2020
0.659,0.989,2,-4.17,1,0.0446,0.000207,0.867,0.213,0.437,135.996,446471,4,psytrance,Psytrance New Releases 2020
0.648,0.982,6,-5.471,0,0.0436,4.39E-05,0.724,0.121,0.152,144.989,438621,4,psytrance,"Psytrance Intensifies (Goa, Psychedelic, Full on)"
0.613,0.868,2,-5.646,1,0.069,0.0013,0.856,0.339,0.162,142.039,427384,4,psytrance,PSYTRANCE BANGERS best new 2020
0.48,0.819,0,-9.477,1,0.171,0.000572,0.759,0.45,0.0591,138.029,429893,4,psytrance,"Psy, Goa, Full on Trance"
0.589,0.982,8,-4.616,1,0.0612,7.74E-06,0.889,0.769,0.291,146.007,426481,4,psytrance,PSYTRANCE BANGERS best new 2020
0.772,0.972,1,-6.472,1,0.0698,0.0138,0.862,0.171,0.26,135.982,402353,4,psytrance,Psytrance New Releases 2020
0.564,0.977,1,-3.76,1,0.0663,0.102,0.879,0.11,0.717,137.952,238261,4,psytrance,Best of PsyTrance
0.581,0.986,9,-5.193,1,0.0582,0.001,0.833,0.679,0.107,145.009,536276,4,psytrance,PsyTrance 2020 felipe
0.679,0.794,6,-8.165,0,0.046,0.000668,0.856,0.0846,0.033,137.993,410765,4,psytrance,Psytrance Can
0.507,0.953,6,-5.29,0,0.0586,1.08E-05,0.811,0.524,0.119,156.006,378462,4,psytrance,PSYTRANCE BANGERS best new 2020
0.701,0.817,4,-9.618,0,0.0467,0.0231,0.629,0.168,0.114,144.982,380698,4,psytrance,"Psytrance Intensifies (Goa, Psychedelic, Full on)"
0.677,0.994,6,-3.568,0,0.068,1.74E-05,0.861,0.572,0.456,145.997,427397,4,psytrance,Psytrance: From Full on to Forrest Trance
0.643,0.958,0,-5.55,1,0.0552,0.000337,0.866,0.164,0.577,150.004,449600,4,psytrance,Psytrance: From Full on to Forrest Trance
0.724,0.97,1,-5.415,1,0.0507,1.78E-05,0.801,0.917,0.51,148.003,460165,4,psytrance,Psytrance: From Full on to Forrest Trance
0.747,0.618,7,-12.004,1,0.119,0.138,0.832,0.201,0.0458,137.997,560544,4,psytrance,PSYTRANCE BANGERS best new 2020
0.585,0.982,7,-6.741,1,0.0351,0.00018,0.897,0.415,0.405,145.993,404384,4,psytrance,Psytrance New Releases 2020
0.33,0.901,11,-6.437,0,0.0694,0.00612,0.848,0.102,0.0382,141.995,394738,4,psytrance,PSYTRANCE BANGERS best new 2020
0.61,0.945,1,-5.022,1,0.0434,9.36E-05,0.762,0.133,0.206,144.027,460665,4,psytrance,PsyTrance 2019 By GMR
0.501,0.994,10,-5.163,0,0.076,8.81E-05,0.857,0.113,0.557,141.947,308548,4,psytrance,PSYTRANCE BANGERS best new 2020
0.57,0.862,4,-8.928,1,0.0448,0.00229,0.835,0.0851,0.141,138.005,573913,4,psytrance,Psytrance New Releases 2020
0.556,0.971,7,-5.983,1,0.0401,2.74E-05,0.857,0.0761,0.352,147.997,460541,4,psytrance,Psytrance: From Full on to Forrest Trance
0.497,0.898,1,-6.21,0,0.0705,0.0321,0.824,0.116,0.0653,139.986,395885,3,psytrance,Best Psytrance 2020
0.618,0.885,6,-8.347,0,0.0453,0.000656,0.502,0.37,0.105,138.029,555705,4,psytrance,PsytranceL Full on Progressive (&Goa)
0.634,0.788,1,-5.594,1,0.0726,0.00105,0.724,0.112,0.198,137.942,406957,4,psytrance,Psytrance New Releases 2020
0.574,0.937,7,-5.696,1,0.059,0.000147,0.774,0.086,0.286,144.007,536667,4,psytrance,PsyTrance 2019 By GMR
0.564,0.964,7,-6.816,1,0.0393,0.000181,0.742,0.648,0.181,142.971,456503,4,psytrance,Psytrance: From Full on to Forrest Trance
0.705,0.911,6,-7.398,0,0.0497,1.84E-05,0.844,0.364,0.238,145.025,392834,4,psytrance,Psytrance: From Full on to Forrest Trance
0.628,0.801,1,-8.337,1,0.0321,0.0013,0.798,0.13,0.0637,141.026,507234,4,psytrance,Psytrance New Releases 2020
0.748,0.988,11,-6.001,0,0.113,8.11E-05,0.796,0.718,0.433,148.025,431500,4,psytrance,Psytrance: From Full on to Forrest Trance
0.579,0.919,9,-4.849,1,0.0522,2.60E-05,0.791,0.0737,0.195,145.997,484932,4,psytrance,Psytrance: From Full on to Forrest Trance
0.711,0.787,11,-6.494,0,0.0637,0.0117,0.818,0.0886,0.107,140.02,365089,4,psytrance,PSYTRANCE BANGERS best new 2020
0.716,0.914,7,-6.624,1,0.0673,0.000985,0.791,0.481,0.256,143.993,445224,4,psytrance,Psytrance: From Full on to Forrest Trance
0.672,0.954,1,-6.476,1,0.0565,0.000232,0.776,0.816,0.557,142,465142,4,psytrance,Psy Trance Full-on Morning
0.647,0.954,6,-5.833,0,0.0496,0.00384,0.828,0.0945,0.211,139.994,531429,4,psytrance,PSYTRANCE BANGERS best new 2020
0.458,0.856,9,-4.81,1,0.0798,0.0122,0.754,0.0916,0.133,149.391,346809,4,psytrance,Psytrance Can
0.625,0.934,7,-6.856,1,0.0695,9.51E-06,0.802,0.565,0.461,148.999,517047,4,psytrance,Psytrance Can
0.533,0.97,11,-9.562,1,0.0607,0.000399,0.837,0.32,0.225,142.973,506854,4,psytrance,Psytrance: From Full on to Forrest Trance
0.628,0.956,1,-8.977,1,0.0693,2.76E-05,0.828,0.157,0.456,147.99,395676,4,psytrance,Psytrance Can
0.637,0.905,7,-6.853,1,0.0461,0.00116,0.852,0.351,0.0398,140.014,489102,4,psytrance,Psytrance Can
0.606,0.951,7,-5.142,1,0.063,0.000133,0.886,0.178,0.0363,139.017,511079,4,psytrance,PsytranceL Full on Progressive (&Goa)
0.788,0.828,9,-7.314,1,0.0637,0.00155,0.93,0.0883,0.0765,137.001,440889,4,psytrance,PSYTRANCE BANGERS best new 2020
0.616,0.972,0,-5.643,1,0.0601,0.00212,0.678,0.106,0.175,144.994,488276,4,psytrance,Psytrance 2020
0.609,0.879,6,-8.172,0,0.0476,0.000619,0.845,0.126,0.159,140.012,521143,4,psytrance,Psytrance Can
0.46,0.873,4,-5.998,0,0.0558,0.00133,0.853,0.401,0.0981,137.998,382609,4,psytrance,Psytrance Can
0.637,0.994,11,-5.618,0,0.0625,3.49E-05,0.842,0.328,0.362,152.016,416000,4,psytrance,Psytrance Can
0.628,0.86,8,-6.016,1,0.0353,7.50E-05,0.824,0.0793,0.0967,141.988,443613,4,psytrance,PSYTRANCE BANGERS best new 2020
0.592,0.982,1,-5.33,1,0.0404,0.000127,0.748,0.174,0.344,148.02,502703,4,psytrance,Psytrance 2020
0.564,0.95,0,-5.879,1,0.0523,0.000473,0.831,0.392,0.467,145.02,434625,4,psytrance,PSYTRANCE BANGERS best new 2020
0.681,0.956,7,-7.306,1,0.0592,7.27E-05,0.789,0.112,0.329,145.005,370880,4,psytrance,Psytrance: From Full on to Forrest Trance
0.628,0.814,5,-8.45,0,0.0441,0.000142,0.76,0.447,0.0635,147.013,410853,4,psytrance,Psytrance: From Full on to Forrest Trance
0.51,0.961,2,-5.953,1,0.0545,0.000177,0.856,0.65,0.152,143.016,409930,4,psytrance,PSYTRANCE BANGERS best new 2020
0.649,0.871,7,-5.766,1,0.0949,0.00632,0.802,0.716,0.244,148.001,430794,4,psytrance,PsyTrance 2020 felipe
0.692,0.946,1,-7.593,1,0.0556,0.0265,0.832,0.118,0.181,136.034,465882,4,psytrance,"Psy, Goa, Full on Trance"
0.677,0.938,7,-5.375,1,0.0588,5.84E-05,0.814,0.105,0.18,143.001,449790,4,psytrance,PsytranceL Full on Progressive (&Goa)
0.681,0.809,9,-5.902,1,0.137,0.000255,0.672,0.0974,0.154,145.018,374573,4,psytrance,PSYTRANCE BANGERS best new 2020
0.638,0.84,2,-8.057,1,0.0415,0.000941,0.846,0.398,0.0386,135.01,462507,4,psytrance,PsyTrance 2020/ Progressive PsyTrance Mix
0.736,0.869,1,-7.179,0,0.0454,3.01E-05,0.872,0.348,0.16,144.987,438360,4,psytrance,"Psytrance Intensifies (Goa, Psychedelic, Full on)"
0.523,0.982,0,-5.179,1,0.0536,0.000531,0.807,0.299,0.431,144.998,439966,4,psytrance,"Psy, Goa, Full on Trance"
0.712,0.88,7,-6.233,1,0.0443,0.0209,0.143,0.434,0.656,140.021,464636,4,psytrance,"Psy, Goa, Full on Trance"
0.631,0.963,7,-5.548,1,0.048,0.00112,0.805,0.136,0.188,141.007,449362,4,psytrance,Psy Trance Full-on Morning
0.673,0.944,7,-6.977,1,0.0465,1.74E-05,0.846,0.0902,0.266,147.995,475379,4,psytrance,Psytrance 2020
0.727,0.853,8,-5.813,1,0.0943,0.002,0.746,0.406,0.474,142.006,346479,4,psytrance,Psytrance 2020
0.757,0.878,10,-6.239,0,0.0504,0.000377,0.901,0.138,0.0336,131.998,538180,4,psytrance,Best Psytrance 2020
0.551,0.993,5,-6.211,1,0.0526,0.0237,0.905,0.603,0.526,147.987,488787,4,psytrance,"Psy, Goa, Full on Trance"
0.608,0.997,7,-5.276,1,0.0854,9.02E-05,0.846,0.124,0.415,145.013,492171,4,psytrance,PSYTRANCE BANGERS best new 2020
0.466,0.846,7,-5.769,1,0.0949,0.022,0.717,0.112,0.185,142.072,344789,4,psytrance,Psytrance Supernova
0.565,0.979,5,-7.445,0,0.0468,0.00376,0.873,0.0848,0.31,145.992,433973,4,psytrance,PSYTRANCE BANGERS best new 2020
0.733,0.816,7,-12.295,1,0.0689,0.0028,0.819,0.368,0.268,149.992,467200,4,psytrance,Psytrance: From Full on to Forrest Trance
0.551,0.969,7,-5.054,1,0.0368,1.81E-05,0.833,0.641,0.4,144.992,501396,4,psytrance,"Psy, Goa, Full on Trance"
0.625,0.85,0,-8.117,1,0.0492,7.40E-05,0.813,0.088,0.0397,135.022,448000,4,psytrance,Psytrance Can
0.558,0.981,1,-5.209,0,0.0603,1.62E-05,0.783,0.37,0.31,143.008,463201,4,psytrance,Psytrance New Releases 2020
0.659,0.825,11,-8.112,0,0.096,0.0027,0.762,0.0811,0.135,139.999,425157,4,psytrance,PsyTrance 2019 By GMR
0.655,0.993,9,-6.394,1,0.0603,5.51E-05,0.778,0.0955,0.182,144.975,381931,4,psytrance,Psytrance: From Full on to Forrest Trance
0.643,0.979,0,-5.926,1,0.102,0.000575,0.821,0.146,0.244,139.993,394286,4,psytrance,PSYTRANCE BANGERS best new 2020
0.672,0.915,7,-5.954,1,0.0406,5.02E-05,0.803,0.427,0.0993,140.022,562286,4,psytrance,Psytrance 2020
0.56,0.959,10,-5.425,0,0.0579,4.32E-05,0.904,0.0855,0.447,141.995,486761,4,psytrance,"Psy, Goa, Full on Trance"
0.637,0.907,0,-7.079,1,0.0559,0.000168,0.764,0.74,0.0971,145.008,407524,4,psytrance,Psytrance 2020
0.519,0.945,7,-5.289,1,0.0808,0.0392,0.288,0.217,0.136,140.017,286286,4,psytrance,Best of PsyTrance
0.505,0.997,7,-4.936,1,0.0469,0.000108,0.78,0.149,0.347,145.999,447123,4,psytrance,PsyTrance 2020 By GMR
0.576,0.972,5,-5.689,1,0.0486,0.00125,0.647,0.144,0.243,150.046,274014,4,psytrance,Psytrance: Full on New Releases 2020
0.58,0.998,1,-6.002,1,0.0589,1.19E-05,0.876,0.371,0.152,152.024,435790,4,psytrance,Psytrance Can
0.614,0.9,6,-6.313,0,0.0687,0.0046,0.829,0.161,0.0388,140.034,428571,4,psytrance,Psytrance 2020
0.626,0.958,1,-6.235,0,0.041,3.74E-05,0.766,0.327,0.612,145.013,427035,4,psytrance,PsyTrance 2020 By GMR
0.766,0.733,7,-8.475,1,0.0529,8.86E-05,0.859,0.355,0.0711,134,539342,4,psytrance,Best Psytrance 2020
0.581,0.863,9,-5.428,1,0.0745,0.00182,0.822,0.191,0.231,142.986,391049,4,psytrance,Psytrance Can
0.567,0.944,7,-6.155,1,0.0363,3.80E-05,0.792,0.113,0.2,144.975,435310,3,psytrance,Psytrance New Releases 2020
0.565,0.996,11,-5.309,0,0.0682,4.99E-05,0.816,0.922,0.0658,145,590875,4,psytrance,PSYTRANCE BANGERS best new 2020
0.637,0.994,11,-5.618,0,0.0625,3.49E-05,0.842,0.328,0.362,152.016,416000,4,psytrance,PSYTRANCE BANGERS best new 2020
0.78,0.853,7,-8.354,1,0.0444,0.00228,0.918,0.346,0.0622,134.995,513778,4,psytrance,PSYTRANCE BANGERS best new 2020
0.565,0.971,8,-6.122,1,0.0379,0.000134,0.751,0.184,0.222,145.018,437047,4,psytrance,"Psy, Goa, Full on Trance"
0.76,0.736,4,-6.166,0,0.0842,0.00652,0.706,0.756,0.29,139.979,438857,4,psytrance,PsyTrance 2020 felipe
0.754,0.825,4,-7.491,0,0.0447,0.00649,0.851,0.212,0.175,139.002,476547,4,psytrance,PsyTrance 2019 By GMR
0.564,0.947,1,-6.021,1,0.0541,0.000122,0.836,0.147,0.375,148.002,532133,4,psytrance,PSYTRANCE BANGERS best new 2020
0.606,0.955,6,-7.038,0,0.0606,0.0005,0.858,0.399,0.283,142.021,434872,4,psytrance,Psytrance 2020
0.676,0.936,6,-7.228,0,0.0509,0.00206,0.841,0.107,0.0384,137.997,453044,4,psytrance,Psytrance 2020
0.608,0.933,0,-6.829,1,0.0381,0.000259,0.824,0.225,0.274,143.988,473372,4,psytrance,Psytrance New Releases 2020
0.574,0.926,1,-6.166,1,0.0344,0.000403,0.686,0.37,0.102,145.007,456828,4,psytrance,Psytrance New Releases 2020
0.7,0.827,4,-8.648,1,0.0587,0.0238,0.867,0.0834,0.159,140.002,495500,4,psytrance,Psytrance: Full on New Releases 2020
